epi_week ,date       ,country ,state ,city         ,ibgeID  ,newDeaths ,deaths ,newCases ,totalCases ,deaths_per_100k_inhabitants ,totalCases_per_100k_inhabitants ,deaths_by_totalCases ,_source ,last_info_date
34       ,2020-08-20 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,2      ,4        ,201        ,5.52715                     ,555.47879                       ,0.00995              ,SES     ,2021-04-12
34       ,2020-08-21 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,2      ,2        ,203        ,5.52715                     ,561.00594                       ,0.00985              ,SES     ,2021-04-12
34       ,2020-08-22 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,2      ,9        ,212        ,5.52715                     ,585.87813                       ,0.00943              ,SES     ,2021-04-12
35       ,2020-08-24 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,2      ,6        ,218        ,5.52715                     ,602.45958                       ,0.00917              ,SES     ,2021-04-12
35       ,2020-08-25 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,2      ,15       ,233        ,5.52715                     ,643.91322                       ,0.00858              ,SES     ,2021-04-12
35       ,2020-08-26 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,2      ,4        ,237        ,5.52715                     ,654.96753                       ,0.00844              ,SES     ,2021-04-12
35       ,2020-08-27 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,2      ,3        ,240        ,5.52715                     ,663.25826                       ,0.00833              ,SES     ,2021-04-12
35       ,2020-08-28 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,2      ,18       ,258        ,5.52715                     ,713.00263                       ,0.00775              ,SES     ,2021-04-12
36       ,2020-08-30 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,7         ,9      ,8        ,266        ,24.87218                    ,735.11123                       ,0.03383              ,SES     ,2021-04-12
36       ,2020-09-01 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,1         ,10     ,4        ,270        ,27.63576                    ,746.16554                       ,0.03704              ,SES     ,2021-04-12
36       ,2020-09-02 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,10     ,11       ,281        ,27.63576                    ,776.56487                       ,0.03559              ,SES     ,2021-04-12
36       ,2020-09-03 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,10     ,6        ,287        ,27.63576                    ,793.14633                       ,0.03484              ,SES     ,2021-04-12
36       ,2020-09-04 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,10     ,16       ,303        ,27.63576                    ,837.36355                       ,0.03300              ,SES     ,2021-04-12
36       ,2020-09-05 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,10     ,5        ,308        ,27.63576                    ,851.18143                       ,0.03247              ,SES     ,2021-04-12
37       ,2020-09-06 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,10     ,4        ,312        ,27.63576                    ,862.23573                       ,0.03205              ,SES     ,2021-04-12
37       ,2020-09-08 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,10     ,1        ,313        ,27.63576                    ,864.99931                       ,0.03195              ,SES     ,2021-04-12
37       ,2020-09-09 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,10     ,9        ,322        ,27.63576                    ,889.87149                       ,0.03106              ,SES     ,2021-04-12
37       ,2020-09-10 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,10     ,4        ,326        ,27.63576                    ,900.92580                       ,0.03067              ,SES     ,2021-04-12
37       ,2020-09-11 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,10     ,8        ,334        ,27.63576                    ,923.03441                       ,0.02994              ,SES     ,2021-04-12
37       ,2020-09-12 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,10     ,3        ,337        ,27.63576                    ,931.32513                       ,0.02967              ,SES     ,2021-04-12
38       ,2020-09-13 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,10     ,2        ,339        ,27.63576                    ,936.85229                       ,0.02950              ,SES     ,2021-04-12
38       ,2020-09-15 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,10     ,2        ,341        ,27.63576                    ,942.37944                       ,0.02933              ,SES     ,2021-04-12
38       ,2020-09-16 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,10     ,1        ,342        ,27.63576                    ,945.14302                       ,0.02924              ,SES     ,2021-04-12
38       ,2020-09-17 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,10     ,7        ,349        ,27.63576                    ,964.48805                       ,0.02865              ,SES     ,2021-04-12
38       ,2020-09-18 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,10     ,5        ,354        ,27.63576                    ,978.30593                       ,0.02825              ,SES     ,2021-04-12
38       ,2020-09-19 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,10     ,2        ,356        ,27.63576                    ,983.83308                       ,0.02809              ,SES     ,2021-04-12
39       ,2020-09-21 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,10     ,1        ,357        ,27.63576                    ,986.59666                       ,0.02801              ,SES     ,2021-04-12
39       ,2020-09-22 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,10     ,3        ,360        ,27.63576                    ,994.88738                       ,0.02778              ,SES     ,2021-04-12
39       ,2020-09-23 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,10     ,4        ,364        ,27.63576                    ,1005.94169                      ,0.02747              ,SES     ,2021-04-12
39       ,2020-09-24 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,10     ,3        ,367        ,27.63576                    ,1014.23242                      ,0.02725              ,SES     ,2021-04-12
39       ,2020-09-25 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,10     ,1        ,368        ,27.63576                    ,1016.99599                      ,0.02717              ,SES     ,2021-04-12
39       ,2020-09-26 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,10     ,1        ,369        ,27.63576                    ,1019.75957                      ,0.02710              ,SES     ,2021-04-12
40       ,2020-09-30 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,10     ,1        ,370        ,27.63576                    ,1022.52314                      ,0.02703              ,SES     ,2021-04-12
40       ,2020-10-01 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,10     ,1        ,371        ,27.63576                    ,1025.28672                      ,0.02695              ,SES     ,2021-04-12
40       ,2020-10-02 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,10     ,3        ,374        ,27.63576                    ,1033.57745                      ,0.02674              ,SES     ,2021-04-12
40       ,2020-10-03 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,10     ,4        ,378        ,27.63576                    ,1044.63175                      ,0.02646              ,SES     ,2021-04-12
41       ,2020-10-06 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,1         ,11     ,30       ,408        ,30.39934                    ,1127.53904                      ,0.02696              ,SES     ,2021-04-12
41       ,2020-10-08 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,11     ,6        ,414        ,30.39934                    ,1144.12049                      ,0.02657              ,SES     ,2021-04-12
41       ,2020-10-09 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,11     ,15       ,429        ,30.39934                    ,1185.57413                      ,0.02564              ,SES     ,2021-04-12
41       ,2020-10-10 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,11     ,4        ,433        ,30.39934                    ,1196.62844                      ,0.02540              ,SES     ,2021-04-12
42       ,2020-10-14 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,11     ,5        ,438        ,30.39934                    ,1210.44632                      ,0.02511              ,SES     ,2021-04-12
42       ,2020-10-15 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,11     ,12       ,450        ,30.39934                    ,1243.60923                      ,0.02444              ,SES     ,2021-04-12
42       ,2020-10-17 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,11     ,4        ,454        ,30.39934                    ,1254.66353                      ,0.02423              ,SES     ,2021-04-12
43       ,2020-10-18 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,11     ,2        ,456        ,30.39934                    ,1260.19069                      ,0.02412              ,SES     ,2021-04-12
43       ,2020-10-20 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,11     ,2        ,458        ,30.39934                    ,1265.71784                      ,0.02402              ,SES     ,2021-04-12
43       ,2020-10-21 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,11     ,1        ,459        ,30.39934                    ,1268.48141                      ,0.02397              ,SES     ,2021-04-12
43       ,2020-10-22 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,11     ,10       ,469        ,30.39934                    ,1296.11718                      ,0.02345              ,SES     ,2021-04-12
43       ,2020-10-23 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,11     ,4        ,473        ,30.39934                    ,1307.17148                      ,0.02326              ,SES     ,2021-04-12
44       ,2020-10-27 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,11     ,4        ,477        ,30.39934                    ,1318.22578                      ,0.02306              ,SES     ,2021-04-12
44       ,2020-10-28 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,11     ,4        ,481        ,30.39934                    ,1329.28009                      ,0.02287              ,SES     ,2021-04-12
44       ,2020-10-29 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,11     ,8        ,489        ,30.39934                    ,1351.38870                      ,0.02249              ,SES     ,2021-04-12
44       ,2020-10-30 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,11     ,6        ,495        ,30.39934                    ,1367.97015                      ,0.02222              ,SES     ,2021-04-12
