epi_week ,date       ,country ,state ,city             ,ibgeID  ,newDeaths ,deaths ,newCases ,totalCases ,deaths_per_100k_inhabitants ,totalCases_per_100k_inhabitants ,deaths_by_totalCases ,_source ,last_info_date
113      ,2021-04-01 ,Brazil  ,SP    ,Guaratinguetá/SP ,3518404 ,5         ,126    ,24       ,4843       ,102.85294                   ,3953.30803                      ,0.02602              ,SES     ,2021-04-12
113      ,2021-04-02 ,Brazil  ,SP    ,Guaratinguetá/SP ,3518404 ,0         ,126    ,10       ,4853       ,102.85294                   ,3961.47096                      ,0.02596              ,SES     ,2021-04-12
113      ,2021-04-03 ,Brazil  ,SP    ,Guaratinguetá/SP ,3518404 ,0         ,126    ,15       ,4868       ,102.85294                   ,3973.71536                      ,0.02588              ,SES     ,2021-04-12
114      ,2021-04-04 ,Brazil  ,SP    ,Guaratinguetá/SP ,3518404 ,0         ,126    ,18       ,4886       ,102.85294                   ,3988.40864                      ,0.02579              ,SES     ,2021-04-12
114      ,2021-04-05 ,Brazil  ,SP    ,Guaratinguetá/SP ,3518404 ,0         ,126    ,9        ,4895       ,102.85294                   ,3995.75528                      ,0.02574              ,SES     ,2021-04-12
114      ,2021-04-06 ,Brazil  ,SP    ,Guaratinguetá/SP ,3518404 ,0         ,126    ,11       ,4906       ,102.85294                   ,4004.73450                      ,0.02568              ,SES     ,2021-04-12
114      ,2021-04-07 ,Brazil  ,SP    ,Guaratinguetá/SP ,3518404 ,0         ,126    ,18       ,4924       ,102.85294                   ,4019.42778                      ,0.02559              ,SES     ,2021-04-12
114      ,2021-04-08 ,Brazil  ,SP    ,Guaratinguetá/SP ,3518404 ,1         ,127    ,12       ,4936       ,103.66924                   ,4029.22330                      ,0.02573              ,SES     ,2021-04-12
114      ,2021-04-09 ,Brazil  ,SP    ,Guaratinguetá/SP ,3518404 ,0         ,127    ,25       ,4961       ,103.66924                   ,4049.63063                      ,0.02560              ,SES     ,2021-04-12
114      ,2021-04-10 ,Brazil  ,SP    ,Guaratinguetá/SP ,3518404 ,0         ,127    ,20       ,4981       ,103.66924                   ,4065.95649                      ,0.02550              ,SES     ,2021-04-12
115      ,2021-04-11 ,Brazil  ,SP    ,Guaratinguetá/SP ,3518404 ,0         ,127    ,13       ,4994       ,103.66924                   ,4076.56830                      ,0.02543              ,SES     ,2021-04-12
115      ,2021-04-12 ,Brazil  ,SP    ,Guaratinguetá/SP ,3518404 ,0         ,127    ,20       ,5014       ,103.66924                   ,4092.89417                      ,0.02533              ,SES     ,2021-04-12
115      ,2021-04-13 ,Brazil  ,SP    ,Guaratinguetá/SP ,3518404 ,0         ,127    ,8        ,5022       ,103.66924                   ,4099.42451                      ,0.02529              ,MS      ,2021-04-17
115      ,2021-04-14 ,Brazil  ,SP    ,Guaratinguetá/SP ,3518404 ,0         ,127    ,17       ,5039       ,103.66924                   ,4113.30150                      ,0.02520              ,MS      ,2021-04-17
115      ,2021-04-15 ,Brazil  ,SP    ,Guaratinguetá/SP ,3518404 ,2         ,129    ,31       ,5070       ,105.30182                   ,4138.60659                      ,0.02544              ,MS      ,2021-04-17
115      ,2021-04-16 ,Brazil  ,SP    ,Guaratinguetá/SP ,3518404 ,1         ,130    ,32       ,5102       ,106.11812                   ,4164.72797                      ,0.02548              ,MS      ,2021-04-17
115      ,2021-04-17 ,Brazil  ,SP    ,Guaratinguetá/SP ,3518404 ,0         ,130    ,52       ,5154       ,106.11812                   ,4207.17522                      ,0.02522              ,MS      ,2021-04-17
